,text,label
6100,"I double checked that I have the correct account details already, they're right for sure. Transfer is still pending since forever. It should not have been done so.",48
6101,How long do I wait for a transfer to take?,48
6102,"Hello. How long does it usually take to transfer money to another country? I've made sure all the information is correct, but the transfer still says that it's ""pending.""",48
6103,Why is my last transfer pending?,48
6104,I have an outgoing transfer,48
6105,"Transfers may show up as pending for up to one business day while they are processed, and then they'll depart for the beneficiary accounts. Please confirm that you have correctly entered your account details. SEPA transfers typically take up to two working days, while SWIFT transfers can take up to five working days.",48
6106,"How long does EU transfer take? I bought something online a couple days ago , sent the money immediately online but the seller says it is still not there yet",48
6107,My transfer's stuck on pending.,48
6108,"Hello, I went ahead and checked my account details to be sure, and they are definitely correct.  I've had a transfer pending for a while, and I can't understand why it hasn't gone through yet.",48
6109,"So, my transfer is showing as pending, when will it actually go through?",48
6110,Why is the transaction not posting?,48
6111,I made a transfer recently but it has not changed on my dashboard.,48
6112,When will my transfer move out of pending stage?,48
6113,Why is my transfer stuck on pending?,48
6114,there is a transfer pending.,48
6115,The wait for this transfer seems to be taking a very long time.  It is very important that it goes through quickly. Can you please tell me how long it may take?,48
6116,How much longer do I have to wait until my transaction is complete? I transferred money to another country many hours ago and the transaction is still pending.,48
6117,"Why is my transfer appearing as ""pending""?",48
6118,Do EU transfers happen quickly? I purchased something a few days ago and the seller hasn't received my money yet.,48
6119,"It seems like I have been waiting forever for this international transfer. Why is it taking so long? C'mon, it's 2018, things happen at a click of a button. All of the account information is correct, so how long will this take?",48
6120,"Hi, I'm trying to transfer money from one country to another, but it's taking a long time! All the account information is right, so why is it taking so long?",48
6121,Why is my transfer pending when I already made it?,48
6122,I have a pending money transfer,48
6123,"What does it mean when a transfer is ""pending""?",48
6124,For what reason is my transfer still pending now?,48
6125,The seller of the items I bought online the other day hasn't received the EU transfer yet. How long do these usually take?,48
6126,"My transfer is pending, why?",48
6127,Can you tell me why my transfer is pending still?,48
6128,I am still waiting for a money transfer to process.,48
6129,I have a transfer that was approved that I'm urgently waiting for. How long am I supposed to wait for it?,48
6130,"How long does the ""pending"" period of a transfer take?",48
6131,"My transfer went through, but it seems to be caught up in a pending status.  This was very important that it got done quickly, can you give me a status update on how long it will take?",48
6132,My transfer says pending. What does that mean?,48
6133,Can you tell me when the transfer will be completed?,48
6134,I need to know why a money transfer is available.,48
6135,I'm still waiting for a money transfer to show.,48
6136,"Pending still shows on this transfer, why?",48
6137,How do I deactivate my account?,55
6138,Remove my account immediately.,55
6139,Are you able to delete my account?,55
6140,How do I discontinue my account?,55
6141,please delete account,55
6142,I need you to delete my account now.,55
6143,"I would like to delete my account now, please.",55
